sale_date,sale_year,sale_month,quarter_label,week_start,day_type,channel,total_transactions,total_units,total_revenue,gross_revenue,total_delivery_income,total_returns,total_refunds,return_rate_pct,event_day_txns,avg_order_value
2025-07-08,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,In-Store,4017,4017,30557701.00,30557701.00,0,218,1797382.00,5.43,0,7607.100000
2025-07-08,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,Online,3082,3082,25153378.00,23692378.00,1541000,160,1161140.00,5.19,0,8161.380000
2025-07-09,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,In-Store,4019,4019,30985987.00,30985987.00,0,206,1529594.00,5.13,0,7709.870000
2025-07-09,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,Online,3048,3048,25493791.00,24039291.00,1524000,139,1228461.00,4.56,0,8364.100000
2025-07-10,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,In-Store,4036,4036,31476969.00,31476969.00,0,205,1750595.00,5.08,0,7799.050000
2025-07-10,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,Online,3124,3124,25489440.00,24009440.00,1562000,164,1343536.00,5.25,0,8159.230000
2025-07-11,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,In-Store,3981,3981,31163514.00,31163514.00,0,195,1452305.00,4.9,0,7828.060000
2025-07-11,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekday,Online,2938,2938,24115606.00,22718606.00,1469000,144,1290656.00,4.9,0,8208.170000
2025-07-12,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekend,In-Store,4075,4075,31754909.00,31754909.00,0,184,1439716.00,4.52,0,7792.620000
2025-07-12,2025,7,Q3 2025,2025-07-07 00:00:00.000,Weekend,Online,2911,2911,24210337.00,22828837.00,1455500,148,1361752.00,5.08,0,8316.850000
2025-07-13,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekend,In-Store,4083,4083,31880626.00,31880626.00,0,209,1745291.00,5.12,0,7808.140000
2025-07-13,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekend,Online,3051,3051,25705909.00,24260409.00,1525500,160,1233540.00,5.24,0,8425.400000
2025-07-14,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,In-Store,3901,3901,30074906.00,30074906.00,0,207,1741993.00,5.31,0,7709.540000
2025-07-14,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,Online,3035,3035,24993202.00,23544202.00,1517500,137,1167163.00,4.51,0,8234.990000
2025-07-15,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,In-Store,4065,4065,31229961.00,31229961.00,0,226,1688674.00,5.56,0,7682.650000
2025-07-15,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,Online,3104,3104,25355969.00,23890469.00,1552000,173,1532427.00,5.57,0,8168.800000
2025-07-16,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,In-Store,4009,4009,31182181.00,31182181.00,0,190,1615110.00,4.74,0,7778.040000
2025-07-16,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,Online,3025,3025,24562819.00,23122319.00,1512500,144,1117056.00,4.76,0,8119.940000
2025-07-17,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,In-Store,4051,4051,31650888.00,31650888.00,0,239,1756561.00,5.9,0,7813.100000
2025-07-17,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,Online,3018,3018,24704060.00,23284060.00,1509000,178,1528522.00,5.9,0,8185.570000
2025-07-18,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,In-Store,4023,4023,31157114.00,31157114.00,0,237,1990063.00,5.89,0,7744.750000
2025-07-18,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekday,Online,3128,3128,25770317.00,24278817.00,1564000,145,1256555.00,4.64,0,8238.590000
2025-07-19,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekend,In-Store,3990,3990,30705819.00,30705819.00,0,209,1723491.00,5.24,0,7695.690000
2025-07-19,2025,7,Q3 2025,2025-07-14 00:00:00.000,Weekend,Online,3110,3110,25676841.00,24197341.00,1555000,151,1148849.00,4.86,0,8256.220000
2025-07-20,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekend,In-Store,3989,3989,31510601.00,31510601.00,0,190,1509910.00,4.76,0,7899.370000
2025-07-20,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekend,Online,3067,3067,25148298.00,23697298.00,1533500,165,1258535.00,5.38,0,8199.640000
2025-07-21,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,In-Store,3957,3957,30062954.00,30062954.00,0,211,1545089.00,5.33,0,7597.410000
2025-07-21,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,Online,2993,2993,24539057.00,23117557.00,1496500,150,1229350.00,5.01,0,8198.820000
2025-07-22,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,In-Store,4045,4045,31340051.00,31340051.00,0,196,1549704.00,4.85,0,7747.850000
2025-07-22,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,Online,2946,2946,24435685.00,23028185.00,1473000,131,1134769.00,4.45,0,8294.530000
2025-07-23,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,In-Store,4025,4025,30848578.00,30848578.00,0,203,1579897.00,5.04,0,7664.240000
2025-07-23,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,Online,3046,3046,25426578.00,23965578.00,1523000,124,901076.00,4.07,0,8347.530000
2025-07-24,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,In-Store,4008,4008,31005668.00,31005668.00,0,176,1386924.00,4.39,0,7735.950000
2025-07-24,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,Online,3013,3013,24852244.00,23424244.00,1506500,157,1423243.00,5.21,0,8248.340000
2025-07-25,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,In-Store,4085,4085,31984529.00,31984529.00,0,214,1803586.00,5.24,0,7829.750000
2025-07-25,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekday,Online,2907,2907,23749050.00,22374050.00,1453500,157,1264443.00,5.4,0,8169.610000
2025-07-26,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekend,In-Store,3969,3969,30802248.00,30802248.00,0,217,1897383.00,5.47,0,7760.710000
2025-07-26,2025,7,Q3 2025,2025-07-21 00:00:00.000,Weekend,Online,2976,2976,24957475.00,23544975.00,1488000,151,1274349.00,5.07,0,8386.250000
2025-07-27,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekend,In-Store,4047,4047,31685766.00,31685766.00,0,213,1796787.00,5.26,0,7829.450000
2025-07-27,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekend,Online,3032,3032,25497605.00,24050105.00,1516000,137,1162463.00,4.52,0,8409.500000
2025-07-28,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,In-Store,4055,4055,31626737.00,31626737.00,0,192,1651508.00,4.73,0,7799.440000
2025-07-28,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,Online,3080,3080,24736772.00,23272772.00,1540000,152,1220748.00,4.94,0,8031.420000
2025-07-29,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,In-Store,4012,4012,30705303.00,30705303.00,0,215,1705385.00,5.36,0,7653.370000
2025-07-29,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,Online,3018,3018,24225247.00,22798747.00,1509000,165,1351035.00,5.47,0,8026.920000
2025-07-30,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,In-Store,4013,4013,30884681.00,30884681.00,0,194,1696406.00,4.83,0,7696.160000
2025-07-30,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,Online,3077,3077,24754273.00,23290773.00,1538500,150,1235150.00,4.87,0,8044.940000
2025-07-31,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,In-Store,4048,4048,32004342.00,32004342.00,0,190,1471310.00,4.69,0,7906.210000
2025-07-31,2025,7,Q3 2025,2025-07-28 00:00:00.000,Weekday,Online,2971,2971,24499471.00,23084971.00,1485500,142,1238858.00,4.78,0,8246.200000
2025-08-01,2025,8,Q3 2025,2025-07-28 00:00:00.000,Weekday,In-Store,4054,4054,31488528.00,31488528.00,0,182,1451818.00,4.49,0,7767.270000
2025-08-01,2025,8,Q3 2025,2025-07-28 00:00:00.000,Weekday,Online,3109,3109,25287666.00,23820666.00,1554500,175,1486625.00,5.63,0,8133.700000
2025-08-02,2025,8,Q3 2025,2025-07-28 00:00:00.000,Weekend,In-Store,4061,4061,31287257.00,31287257.00,0,218,1752282.00,5.37,0,7704.320000
2025-08-02,2025,8,Q3 2025,2025-07-28 00:00:00.000,Weekend,Online,3003,3003,24224842.00,22795842.00,1501500,145,1254055.00,4.83,0,8066.880000
2025-08-03,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekend,In-Store,3944,3944,30939054.00,30939054.00,0,198,1643602.00,5.02,0,7844.590000
2025-08-03,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekend,Online,2993,2993,24505947.00,23079447.00,1496500,140,1054760.00,4.68,0,8187.750000
2025-08-04,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,In-Store,3986,3986,29728115.00,29728115.00,0,201,1678199.00,5.04,0,7458.130000
2025-08-04,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,Online,2959,2959,24312970.00,22897970.00,1479500,129,1034271.00,4.36,0,8216.620000
2025-08-05,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,In-Store,4020,4020,31737363.00,31737363.00,0,183,1400317.00,4.55,0,7894.870000
2025-08-05,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,Online,3016,3016,24565500.00,23115500.00,1508000,116,1174984.00,3.85,0,8145.060000
2025-08-06,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,In-Store,3986,3986,30773611.00,30773611.00,0,197,1462503.00,4.94,0,7720.420000
2025-08-06,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,Online,2901,2901,23789032.00,22405032.00,1450500,133,1035367.00,4.58,0,8200.290000
2025-08-07,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,In-Store,4068,4068,31494835.00,31494835.00,0,203,1584297.00,4.99,0,7742.090000
2025-08-07,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,Online,3101,3101,25505658.00,24034658.00,1550500,159,1268241.00,5.13,0,8224.980000
2025-08-08,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,In-Store,4022,4022,31078557.00,31078557.00,0,179,1515921.00,4.45,0,7727.140000
2025-08-08,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekday,Online,3056,3056,25271395.00,23818895.00,1528000,151,1331149.00,4.94,0,8269.440000
2025-08-09,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekend,In-Store,4100,4100,31723620.00,31723620.00,0,220,1964080.00,5.37,0,7737.470000
2025-08-09,2025,8,Q3 2025,2025-08-04 00:00:00.000,Weekend,Online,3012,3012,25338538.00,23907538.00,1506000,150,1297950.00,4.98,0,8412.530000
2025-08-10,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekend,In-Store,4082,4082,31590050.00,31590050.00,0,232,1937668.00,5.68,0,7738.870000
2025-08-10,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekend,Online,3092,3092,25501447.00,24024947.00,1546000,139,956361.00,4.5,0,8247.560000
2025-08-11,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,In-Store,4008,4008,31094283.00,31094283.00,0,191,1675809.00,4.77,0,7758.050000
2025-08-11,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,Online,2993,2993,24202665.00,22785165.00,1496500,158,1399742.00,5.28,0,8086.420000
2025-08-12,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,In-Store,4027,4027,31820964.00,31820964.00,0,191,1564509.00,4.74,0,7901.900000
2025-08-12,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,Online,3004,3004,24732449.00,23306949.00,1502000,153,1233547.00,5.09,0,8233.170000
2025-08-13,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,In-Store,3975,3975,30564018.00,30564018.00,0,193,1652107.00,4.86,0,7689.060000
2025-08-13,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,Online,3003,3003,25219451.00,23794951.00,1501500,154,1241746.00,5.13,0,8398.090000
2025-08-14,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,In-Store,3959,3959,30292248.00,30292248.00,0,207,1706293.00,5.23,0,7651.490000
2025-08-14,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,Online,3010,3010,24724941.00,23295441.00,1505000,151,1207249.00,5.02,0,8214.270000
2025-08-15,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,In-Store,4076,4076,31796806.00,31796806.00,0,182,1485618.00,4.47,0,7800.980000
2025-08-15,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekday,Online,3055,3055,24478106.00,23031106.00,1527500,161,1222139.00,5.27,0,8012.470000
2025-08-16,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekend,In-Store,3957,3957,31312613.00,31312613.00,0,170,1364230.00,4.3,0,7913.220000
2025-08-16,2025,8,Q3 2025,2025-08-11 00:00:00.000,Weekend,Online,2978,2978,25088781.00,23679281.00,1489000,159,1246541.00,5.34,0,8424.710000
2025-08-17,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekend,In-Store,3951,3951,30815748.00,30815748.00,0,199,1583301.00,5.04,0,7799.480000
2025-08-17,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekend,Online,3025,3025,24393130.00,22958130.00,1512500,155,1301845.00,5.12,0,8063.840000
2025-08-18,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,In-Store,4071,4071,30850140.00,30850140.00,0,211,1731989.00,5.18,0,7578.030000
2025-08-18,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,Online,3028,3028,24572622.00,23133622.00,1514000,150,1215850.00,4.95,0,8115.130000
2025-08-19,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,In-Store,3988,3988,31140895.00,31140895.00,0,183,1451917.00,4.59,0,7808.650000
2025-08-19,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,Online,3033,3033,24852427.00,23415927.00,1516500,160,1406040.00,5.28,0,8194.010000
2025-08-20,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,In-Store,4060,4060,31395133.00,31395133.00,0,193,1674107.00,4.75,0,7732.790000
2025-08-20,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,Online,3029,3029,24015331.00,22580831.00,1514500,160,1315140.00,5.28,0,7928.470000
2025-08-21,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,In-Store,3928,3928,30134944.00,30134944.00,0,172,1427328.00,4.38,0,7671.830000
2025-08-21,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,Online,3018,3018,25137629.00,23702129.00,1509000,147,1154753.00,4.87,0,8329.230000
2025-08-22,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,In-Store,3986,3986,30934589.00,30934589.00,0,175,1474225.00,4.39,0,7760.810000
2025-08-22,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekday,Online,3027,3027,25240911.00,23796411.00,1513500,138,1012562.00,4.56,0,8338.590000
2025-08-23,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekend,In-Store,3929,3929,30259257.00,30259257.00,0,186,1514614.00,4.73,0,7701.520000
2025-08-23,2025,8,Q3 2025,2025-08-18 00:00:00.000,Weekend,Online,3011,3011,24881155.00,23458655.00,1505500,166,1386734.00,5.51,0,8263.420000
2025-08-24,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekend,In-Store,4106,4106,32184875.00,32184875.00,0,181,1453819.00,4.41,0,7838.500000
2025-08-24,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekend,Online,2961,2961,24385773.00,22972273.00,1480500,134,1002366.00,4.53,0,8235.650000
2025-08-25,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,In-Store,3968,3968,30123128.00,30123128.00,0,196,1700604.00,4.94,0,7591.510000
2025-08-25,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,Online,2942,2942,23460790.00,22055790.00,1471000,132,1073468.00,4.49,0,7974.440000
2025-08-26,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,In-Store,4028,4028,30724580.00,30724580.00,0,208,1627692.00,5.16,0,7627.750000
2025-08-26,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,Online,3170,3170,26721674.00,25208674.00,1585000,144,1223956.00,4.54,0,8429.550000
2025-08-27,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,In-Store,4025,4025,31115494.00,31115494.00,0,219,1818081.00,5.44,0,7730.560000
2025-08-27,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,Online,3034,3034,24739993.00,23286493.00,1517000,127,987673.00,4.19,0,8154.250000
2025-08-28,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,In-Store,4131,4131,31960365.00,31960365.00,0,196,1552904.00,4.74,0,7736.710000
2025-08-28,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,Online,3032,3032,25105031.00,23670531.00,1516000,163,1538137.00,5.38,0,8280.020000
2025-08-29,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,In-Store,3988,3988,31113703.00,31113703.00,0,191,1495209.00,4.79,0,7801.830000
2025-08-29,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekday,Online,3018,3018,24556111.00,23111611.00,1509000,129,996071.00,4.27,0,8136.550000
2025-08-30,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekend,In-Store,3931,3931,30550253.00,30550253.00,0,184,1565416.00,4.68,0,7771.620000
2025-08-30,2025,8,Q3 2025,2025-08-25 00:00:00.000,Weekend,Online,3051,3051,24783716.00,23341716.00,1525500,167,1331833.00,5.47,0,8123.150000
2025-08-31,2025,8,Q3 2025,2025-09-01 00:00:00.000,Weekend,In-Store,4034,4034,31143980.00,31143980.00,0,214,1824986.00,5.3,0,7720.370000
2025-08-31,2025,8,Q3 2025,2025-09-01 00:00:00.000,Weekend,Online,3015,3015,24841142.00,23412142.00,1507500,157,1229843.00,5.21,0,8239.180000
2025-09-01,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,In-Store,3981,3981,30671534.00,30671534.00,0,215,1724685.00,5.4,0,7704.480000
2025-09-01,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,Online,3104,3104,25951567.00,24485067.00,1552000,171,1320829.00,5.51,0,8360.690000
2025-09-02,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,In-Store,4021,4021,31378085.00,31378085.00,0,206,1709394.00,5.12,0,7803.550000
2025-09-02,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,Online,3137,3137,25865823.00,24377323.00,1568500,160,1152340.00,5.1,0,8245.400000
2025-09-03,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,In-Store,4073,4073,31503351.00,31503351.00,0,224,1818176.00,5.5,0,7734.680000
2025-09-03,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,Online,3054,3054,25200091.00,23745591.00,1527000,145,1262955.00,4.75,0,8251.500000
2025-09-04,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,In-Store,3798,3798,30043991.00,30043991.00,0,189,1517511.00,4.98,0,7910.480000
2025-09-04,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,Online,2911,2911,24811629.00,23426129.00,1455500,140,1233560.00,4.81,0,8523.400000
2025-09-05,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,In-Store,4007,4007,31174172.00,31174172.00,0,179,1431321.00,4.47,0,7779.930000
2025-09-05,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekday,Online,3045,3045,25564120.00,24124120.00,1522500,165,1375835.00,5.42,0,8395.440000
2025-09-06,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekend,In-Store,4093,4093,31891700.00,31891700.00,0,193,1561107.00,4.72,0,7791.770000
2025-09-06,2025,9,Q3 2025,2025-09-01 00:00:00.000,Weekend,Online,3003,3003,24530066.00,23113066.00,1501500,169,1267931.00,5.63,0,8168.520000
2025-09-07,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekend,In-Store,3953,3953,30502053.00,30502053.00,0,206,1730194.00,5.21,0,7716.180000
2025-09-07,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekend,Online,3025,3025,24850922.00,23411922.00,1512500,147,1213853.00,4.86,0,8215.180000
2025-09-08,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,In-Store,3857,3857,29719048.00,29719048.00,0,205,1645195.00,5.32,0,7705.220000
2025-09-08,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,Online,3033,3033,25041319.00,23600819.00,1516500,152,1248748.00,5.01,0,8256.290000
2025-09-09,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,In-Store,3912,3912,29564875.00,29564875.00,0,187,1616613.00,4.78,0,7557.480000
2025-09-09,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,Online,2994,2994,24852766.00,23435766.00,1497000,160,1313440.00,5.34,0,8300.860000
2025-09-10,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,In-Store,4015,4015,31167382.00,31167382.00,0,197,1585103.00,4.91,0,7762.740000
2025-09-10,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,Online,3086,3086,25790864.00,24322864.00,1543000,150,1173250.00,4.86,0,8357.380000
2025-09-11,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,In-Store,4050,4050,31904432.00,31904432.00,0,182,1472518.00,4.49,0,7877.640000
2025-09-11,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,Online,3069,3069,25652792.00,24198792.00,1534500,161,1200839.00,5.25,0,8358.680000
2025-09-12,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,In-Store,3974,3974,30851229.00,30851229.00,0,203,1568197.00,5.11,0,7763.270000
2025-09-12,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekday,Online,3061,3061,25218088.00,23762088.00,1530500,149,1277651.00,4.87,0,8238.510000
2025-09-13,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekend,In-Store,4086,4086,31737511.00,31737511.00,0,197,1536403.00,4.82,0,7767.380000
2025-09-13,2025,9,Q3 2025,2025-09-08 00:00:00.000,Weekend,Online,3050,3050,25423798.00,23972798.00,1525000,148,1151152.00,4.85,0,8335.670000
2025-09-14,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekend,In-Store,4044,4044,31362351.00,31362351.00,0,195,1535405.00,4.82,0,7755.280000
2025-09-14,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekend,Online,2934,2934,24139388.00,22733388.00,1467000,122,886978.00,4.16,0,8227.470000
2025-09-15,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,In-Store,4021,4021,31408055.00,31408055.00,0,176,1325324.00,4.38,0,7811.010000
2025-09-15,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,Online,3026,3026,25490204.00,24042204.00,1513000,130,1112070.00,4.3,0,8423.730000
2025-09-16,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,In-Store,3936,3936,30679543.00,30679543.00,0,179,1432921.00,4.55,0,7794.600000
2025-09-16,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,Online,3093,3093,25290466.00,23823466.00,1546500,159,1180641.00,5.14,0,8176.680000
2025-09-17,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,In-Store,4054,4054,31157653.00,31157653.00,0,207,1639793.00,5.11,0,7685.660000
2025-09-17,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,Online,3043,3043,25078916.00,23636916.00,1521500,159,1291941.00,5.23,0,8241.510000
2025-09-18,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,In-Store,4106,4106,31814980.00,31814980.00,0,186,1567214.00,4.53,0,7748.410000
2025-09-18,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,Online,3047,3047,24833775.00,23371275.00,1523500,122,965678.00,4,0,8150.240000
2025-09-19,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,In-Store,3953,3953,30742523.00,30742523.00,0,176,1545024.00,4.45,0,7777.010000
2025-09-19,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekday,Online,2980,2980,24283373.00,22869873.00,1490000,153,1262147.00,5.13,0,8148.780000
2025-09-20,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekend,In-Store,3978,3978,30718908.00,30718908.00,0,186,1536114.00,4.68,0,7722.200000
2025-09-20,2025,9,Q3 2025,2025-09-15 00:00:00.000,Weekend,Online,2999,2999,24417153.00,22993653.00,1499500,152,1292148.00,5.07,0,8141.760000
2025-09-21,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekend,In-Store,3993,3993,30948593.00,30948593.00,0,186,1609814.00,4.66,0,7750.710000
2025-09-21,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekend,Online,2917,2917,23937845.00,22560345.00,1458500,162,1397738.00,5.55,0,8206.320000
2025-09-22,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,In-Store,4071,4071,31902549.00,31902549.00,0,220,1860480.00,5.4,0,7836.540000
2025-09-22,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,Online,2921,2921,24414732.00,23030732.00,1460500,153,1388147.00,5.24,0,8358.350000
2025-09-23,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,In-Store,3938,3938,29876451.00,29876451.00,0,189,1665911.00,4.8,0,7586.710000
2025-09-23,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,Online,2997,2997,24988948.00,23562948.00,1498500,145,1226455.00,4.84,0,8337.990000
2025-09-24,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,In-Store,3973,3973,30619035.00,30619035.00,0,208,1766892.00,5.24,0,7706.780000
2025-09-24,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,Online,3126,3126,25367029.00,23881529.00,1563000,155,1196445.00,4.96,0,8114.850000
2025-09-25,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,In-Store,4049,4049,31263437.00,31263437.00,0,186,1515314.00,4.59,0,7721.270000
2025-09-25,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,Online,3032,3032,24692734.00,23259734.00,1516000,166,1209434.00,5.47,0,8144.040000
2025-09-26,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,In-Store,4004,4004,32013699.00,32013699.00,0,203,1521597.00,5.07,0,7995.430000
2025-09-26,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekday,Online,3051,3051,25362395.00,23909895.00,1525500,146,1217554.00,4.79,0,8312.810000
2025-09-27,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekend,In-Store,3955,3955,30146712.00,30146712.00,0,167,1198933.00,4.22,0,7622.430000
2025-09-27,2025,9,Q3 2025,2025-09-22 00:00:00.000,Weekend,Online,3078,3078,25847047.00,24370547.00,1539000,125,1017675.00,4.06,0,8397.350000
2025-09-28,2025,9,Q3 2025,2025-09-29 00:00:00.000,Weekend,In-Store,4008,4008,30939977.00,30939977.00,0,185,1553315.00,4.62,0,7719.560000
